我 喜欢 滑雪 。 我 喜欢 旅行 。 我 在 学校 附近 卖 早点 。 我 最喜欢 的 音乐 是 摇滚乐 。 我 是 山东 人	喜欢 的 也 不 多 嘛 ， 你 一般 都 去 哪个 地方 滑雪 呀 ？	我喜欢 去 瑞士 滑雪 。 瑞士 的 雪 很 棒 ， 如果 我 去 不 了 瑞士 ， 我 就会 去 室内 滑雪场 。
我 喜欢 跑步 。 我 最喜欢 的 音乐家 是 郎朗 。 我 有 2 条狗	我喜欢 听 流行歌 ， 你 喜欢 听音乐 吗 ？	喜欢 听 ， 我 最 很喜欢 郎朗 的 音乐 。
我 打 乒乓球 。 我 会 拉 小提琴 、 会 弹 吉他 。 我 会 说 英语 。 我 喜欢 巧克力	对呀 ， 你 喜欢 听歌 吗 ？	我 不太 喜欢 听歌 ， 但 我 挺 喜欢 音乐 类型 的 东西 。
我 有 一个 继父 ， 幸运 的 是 他 不 打 我 。 我 不知道 我 到底 喜 不 喜欢 编程 。 我 喜欢 穿 羊毛衫 ， 因为 我 觉得 这样 看起来 更有 涵养	是 吗 ？ 是 什么 工作 呢 ？	找 了 个 编程 方面 的 工作 ， 不过 我 不知道 自己 到底 喜 不 喜欢 这 方面 。
我 可以 卧推 345磅 。 我 是 举重 运动员 。 我 能 蹲 举 400磅	我 目前 是 行政 助理 ， 天天 真 的 是 太 累 了 ， 你 是 做 什么 工作 的 ？	我 是 举重 运动员 ， 平常 训练 也 挺 累 的 。
我 打鼓 。 我 在 披萨店 工作 。 我 是 我 家 三个 男孩 中 年龄 最大 的	真巧 ， 我 也 在 从事 餐饮 工作 的 ， 不过 我 是 自己 开 的 餐馆 ， 你 是 在 广东 吗 ？	不是 ， 我 家 住在 国外 ， 因为 我 妈妈 生病 而 我 家里 年龄 最大 的 一个 。 我 要 努力工作 。
我 欠 了 很多 债 。 我 已经 破产 了 。 我 是 设计 总监	你们 找到 外泄 的 人 了 吗 ？	找到 了 ， 但 我 不 打算 处置 他 ， 因为 他 是 我 最 亲密 的 伙伴 ， 我 从来都没有 想到 会 是 他 背叛 了 我 。
我喜欢 洗 冷水澡 。 我 跟 人 说话 的 时候 努力 保持 眼神 交流 。 我 在 洗澡 的 时候 唱歌	怎么 感冒 了 呀 ？	因为 我 比较 喜欢 洗 冷水澡 ， 而且 我 在 洗澡 的 时候 喜欢 唱歌 ， 结果 上次 洗澡 唱 的 忘记了 时间 ， 洗 的 时间 太 长 了 ， 就 给 冻 感冒 了 。
我 大学 的 时候 加入 了 一个 社团 。 我 想 当 导演 。 我 会 吹 小号	我 去过 许多 著名 的 旅游 景点 。 比如 青海湖 ， 呼伦贝尔大草原 和 华山 。	这些 地方 我 也 很 想 去 ， 但是 我 一直 没有 时间 。
我 玩 了 很多 电子游戏 。 我 喜欢 宇宙飞船 模型 。 我 是 计算机专业 毕业 的	还好 ， 可能 是因为 喜欢 吧 ， 所以 没感觉 到 累 。	我 就 养 不 了 狗 ， 我 可 没 耐心 去 管 它 。
我 喜欢 小狗 。 我 每次 上班 都 要 开 一个多 小时 的 车 。 我 当 奶奶 了	原来 是 这样 啊 ， 那 每天 来回 的 油 费 也 要 不少 钱 吧 ？	是 的 ， 我 每天 都 要 花销 掉 40块 钱 的 油 费 ， 但是 没有 办法 ， 除了 换 工作 。
我 的 梦想 是 成为 一名 兽医 。 我喜欢 动物 。 我 一 看到 血 就 晕倒 了 。 我 喜欢 玩 角色 扮演 游戏	那 可以 啊 ， 有空 我们 可以 一起去 遛狗 ， 反正 白天 在家里 也是 闲着 。	行 啊 ， 爱国路 那边 就 有 个 大 公园 ， 我 以前 经常 带 我 的 狗 去 ， 我们 可以 去 那 。
我喜欢 打 网球 。 我 是 个 歌手 。 我喜欢 动物 。 我 父亲 在 国家电网 上班 。 绿色 是 我 最喜欢 的 颜色	那 很好 呀 ！ 我 特别 希望 像 你们 这样 ， 有 自己 喜欢 的 工作 。	你 毕业 之后 就 可以 了 呀 ， 在 大学 的 时候 努力 学习 ， 你 将来 找工作 一定 会 很好 找 的 ， 而且 你 学 的 是 医学 啊 ， 肯定 可以 做 一名 你 喜欢 的 医生 。
我 喜欢 听歌 。 我 每天 睡 6个 小时 左右 。 我 在 一家 工厂 上班 。 我 有 一个 幸福 的 家庭	那 我 就 先 谢谢 你 的 关注 啦 ！ 那 你 是 做 什么 呀 ？	我 现在 在 一家 工厂 里面 上班 。
我 对 生活 很满意 。 我 最喜欢 的 乐队 是 好妹妹乐队 。 我 是 个 服装设计师 。 我 的 车 坏 了 要 修	很少 唱 ， 你 喜欢 听 好 妹妹乐队 的 歌 吗 ？	是 的 ， 本来 我 就 想 给 你们 推荐 他们 的 歌 呢 ， 他们 是 我 最喜欢 的 乐队 。
我 最喜欢 的 运动 是 篮球 。 我 喜欢 跑步 。 我 最喜欢 的 篮球队 是 休斯顿火箭队 。 我 住在 五道口 附近	看来 你 很喜欢 篮球 呀 。	对啊 ， 篮球 是 我 最喜欢 的 运动 了 。
我 有 一次 差点 死 了 。 我 长 得 挺 壮 ， 但是 我 挺 温柔 的 。 我 开车 有时候 开 得 很快 。 我 喜欢 读书 ， 不 喜欢 运动	是 啊 ， 每天 早上 都 去 公园晨跑 ， 你 也是 吗 ？	我 不是 ， 我 从来 不 晨跑 的 。
我 从来没有 连续 工作 超过 4天 。 我 父母 都 死 了 。 我 特别 会 给 自己 找 乐子	你 怎么 了 呀 ？ 你 可以 把 你 的 伤心 事 告诉我 。	就是 我 父母 出 车祸 去世 了 ， 我 现在 成 了 孤儿 。
喜欢 看 医学 相关 的 书 。 我 叫 王楠 ， 是 个 兽医 。 我 喜欢 玩 电子游戏 。 我 是 山东 人 ， 现在 住在 北京	好 吧 ， 那 你 在 做 什么 工作 呢 ？	我 是 一个 兽医 。
我喜欢 滑冰 。 我 玩 乐队 。 我 有时候 会 写诗 。 我 想 去 英国	不 说 我 啦 ， 越 说 越 烦 ， 你 最近 在 忙 什么 呢 ？	我 最近 在 滑冰 呢 ， 因为我 喜欢 滑冰 。
我 要 吃药 续命 。 我 有 一枚 奥运 奖牌 。 我 喜欢 跳伞 。 我 爱 快餐 。 我喜欢 五月天	我 平时 喜欢 看 有关 火车 的 书 ， 你 喜欢 什么 ？	我 喜欢 跳伞 ， 但是 只能 放长假 的 时候 才能 去 玩 。
我 喜欢 足球 。 我们 一起 看 比赛 。 它 非常 有趣	是 的 ， 我 养 了 两只 狗 呢 ， 特别 乖 。	我 也 挺 喜欢 的 ， 但是 我 没有 养 。
我 是 一名 科研 人员 。 我 经常 练 拳击 。 我 父母 是 大学 教授 。 我 身材 高大 。 我喜欢 五月天	那 肯定 也是 高级 知识分子 吧 ？	算是 吧 ， 我 父母 是 大学 教授 。
我 最喜欢 的 音乐家 是 郎朗 。 我 喜欢 钓鱼 。 我 来自 黄山 。 我 有 一只 拉布拉多 犬	你 是 什么 狗 呢 ？	我 的 是 拉布拉多 。
我 父亲 一直 试图 安排 我 相亲 。 我 和 我 爸 生活 在一起 。 因为 小时候 的 一些 事情 ， 我 害怕 蟑螂 。 我 刚 在 加油站 找到 一份 工作	我 已经 习惯 了 ， 因为 那时 我 还 那么 小 对 他 是 没有 印象 的 。	嗯 ， 我爸 最近 总是 试图 安排 我 相亲 。
我 希望 能 开发 好 用 的 APP 。 我 喜欢 跟 别人 一起玩 。 我 关心 周围 的 人 。 我喜欢 边 听 嘻哈 边 健身	那 你 一定 有很多 肌肉 咯 ？	是 的 ， 我 的 肩膀 也 被 练 得 很 宽 ， 我很喜欢 。
我 喜欢 自驾游 。 阿里 是 我 最喜欢 的 拳手 。 我喜欢 看 UFC 。 我 在 一家 工厂 工作	那 也 不是 很多 啊 。	对 我 来说 收入 已经 很多 了 ， 我 本身 也 没 什么 技术 在身 。 你 又 是 做 什么 工作 的 啊 ？
我 喜欢 看 小说 。 我 在 食品 加工厂 上班 。 我 种 的 向日葵 长 得 很高	我 觉得 你 也 没 多大 呀 ， 你 在 哪里 上班 ？	我 在 食品 加工厂 上班 。
我 有 两只 小狗 。 我喜欢 动物 。 我 是 放射科医生 。 我 嫁 了 个 好 丈夫 。 我 最喜欢 的 乐队 是 五月天	是 很 孝顺 ， 我 真 的 欣慰 。	真好 ， 我 还 不知道 我 老 的 时候 会 怎么样 呢 。
我 已经 破产 了 。 我 是 设计 总监 。 我 以前 有 几家 独立 设计室 。 我 欠 了 很多 债	为什么 还要 还债 呀 ， 欠 了 很多 钱 吗 ？	是 呀 ， 以前 是 开 工作室 的 ， 后来 破产 了 ， 就 欠 了 很多 债 。
我喜欢 电子 游戏 。 我 控制不住 吃 垃圾食品 的 手 。 我 用 业余 时间 写作 。 我 喜欢 流行 音乐 。 KPOP 是 我 最喜欢 的 音乐	我 觉得 我 挺 自律 的 ， 每天 都会 按照 之前 做 的 计划 进行 。	我 可 坚持 不 了 ， 要 是 放假 了 我 能 睡 多久 就会 睡 多久 。
我 父亲 是 个 医生 。 我 踢足球 。 我 开 桑塔纳 。 我喜欢 动作片 。 我 是 大学生	对呀 ， 我 有 很多 朋友 ， 而且 我 交 朋友 都 不分 年龄 大小 的 。	你 真 健谈 ， 我 在 我 学校 里 都 不 怎么 爱 讲话 朋友 都 说 我 很 闷 。
我 闲暇 的 时候 和 家人 或者 朋友 一起玩 。 我喜欢 了解 新闻 和 政治 问题 。 我喜欢 现在 的 工作 。 我 在 律师 事务所 担任 法律 助理 。 我喜欢 读 女性 作家 写 的 小说	那 真 的 太 谢谢你 了 。	先 自我 介绍 一下 吧 ， 我 在 律师 事务所 担任 法律 助理 ， 挺 喜欢 现在 这份 工作 的 。
我喜欢 听 音乐会 。 我 最喜欢 的 衣服 牌子 是 爱马仕 。 我 喜欢 睡觉 前 读书	我 没事 也 喜欢 逛 网店 ， 网上 买东西 现在 很方便 。	我 特别 喜欢 爱马仕 的 衣服 ， 可是 淘宝 卖 的 有点 贵 ， 在 纠结 要不要 买 。
我 刚 大学 毕业 ， 正在 找 市场营销 相关 的 工作 。 我喜欢 和 朋友 一起 运动 。 但是 我 独自一人 在 外面 闯荡 ， 很少 有 时间 回家 。 我 想 多些 时间 陪伴 在一起 。 我 是 学 商科 的 ， 对 市场 营销 特别 感兴趣	哦 哦 ， 那 还 挺好 的 ， 你 能做到 你 所 擅长 的 领域 。	是 啊 ， 你 现在 的 工作 是 你 擅长 的 领域 吗 ？
我喜欢夏天 。 我 不 喜欢 穿 礼服 。 我喜欢 蝴蝶 。 我 最喜欢 的 英雄 是 钢铁侠 。 我 一只手 打字	你 家 是 在 农村 吗 ？	是 的 ， 我 从小 是 在 农村 长大 的 。
我 喜欢 周末 去 看电影 。 我 最喜欢 的 音乐 是 乡村 音乐 。 我 有 两只 狗	我喜欢 看 《 向往的生活 》 ， 你 喜欢 看 什么 电影 ？	我 喜欢 青春 校园 类型 的 。
我 是 一个32岁 的 单身女人 。 我喜欢 看 言情小说 和 电影 。 我 怕 狗	我 29岁 了 ， 也 单身 。	那 还 挺 巧 的 ， 是不是 缘分 到 了 ， 我 觉得 我们俩 挺 有缘 的 。
我 渴望 美好 的 未来 。 我 有 六个 兄弟姐妹 。 我 的 养父 在 惠普 工作 。 我 妈妈 是 家庭主妇	好 吧 ， 那 你 养父 赚钱 多 吗 ？	不 多 ， 他 在 惠普 工作 ， 只是 一个 普通 的 员工 。
我 有 五条 同样 的 裤子 。 我 姐姐 和 我 妈 经常 催 我 结婚 。 我 想 辞职 去 做 艺人 助理 。 我 的 钱包 里 还有 一张 高中 毕业照	很好 呀 ， 我 觉得 他 这本书 写 的 是 非常棒 的 。	好 的 ， 我 有 时间 会 去 看一下 的 。
我 一周 工作 60多 小时 ， 是 一名 餐厅 经理 。 我 自制力 比较 差 。 我 不 喜欢 摇滚乐 。 我 和 我 家人 都 乐于助人 。 我 鄙视 我 的 老板	是 怎么 了 ？	老板 特别 小气 ， 餐厅 所有人 都 这样 说 。
我 妈妈 是 我 最好 的 朋友 。 我相信 有 美人鱼 。 我 姐妹 四个	交 朋友 是 一个 很 有意思 的 事情 ， 你可以 尝试 一下 交 朋友 ， 你 看 我们 初次 相识 ， 你 跟 我 聊天 不是 也 挺好 的 。	是 啊 ， 我 也 感觉 很好 ， 那 我 是不是 可以 向 你 请教 一下 交 朋友 的 技巧 啊 ？
我 有 残疾 ， 不能 走路 。 我 最喜欢 的 季节 是 冬天 。 我 感冒 的 时候 吃 维生素C	你 为什么 没有 办法 外出 挣钱 呀 ？	因为 我 有 残疾 ， 不能 走路 。
我喜欢 有 异域 情调 的 衣服 。 我 喜欢 变废为宝 的 感觉 。 我 喜欢 自己 缝制 衣服 。 我 开 了 一家 旧货 店 。 我 喜欢 逛 跳蚤 市场	原来 你 还是 个 手 艺人 啊 ， 旧 手机 你 会 修 吗 ？	当然 会 呀 ， 几乎 没有我 不会 修 的 东西 ， 大 到 汽车 ， 小 到 电子表 ， 我 还会 裁剪 衣服 。
我 不太 擅长 交际 。 我 食量 很大 。 我 对 我 的 工作 充满 了 热情	哇 ， 本来 就不 想 去 工作 ， 这 再加上 还要 跑着 去 ， 换 我我 肯定 接受 不 了 。	我 对 我 的 工作 充满热情 的 ， 我很喜欢 我 的 工作 。
我 喜欢 笑 。 我 喜欢 散步 。 我 有 一个 儿子 。 我 丈夫 是 公务员	你 呢 ， 你 有 获得 过 什么 比赛 的 冠军 吗 ？	没有 ， 我 的 心态 很 平和 ， 我 还是 喜欢 散步 。
大学 的 时候 ， 我最好的朋友 抢 了 我 的 男 朋友 。 我 想 成为 一名 时装 设计师 。 我 很 想要 孩子 ， 但 我 的 时间 不 允许 。 我 从小 父母 就 不在 了 。 我 结婚 了	你 很喜欢 孩子 吗 ？	是 啊 ， 我 很 想要 个 孩子 ， 但是 我 的 时间 不 允许 。 现在 好不容易 空 了 一点 时间 ， 终于 可以 准备 了 。
我 喜欢 旅游 。 我喜欢 电子音乐 。 我喜欢 去 不同 的 国家 旅行	没有 ， 你 问 这个 干 什么 ？	因为 我 喜欢 旅游 ， 更喜欢 去 不同 的 国家 旅游 ， 想 看看 你 有没有 什么 推荐 。
我 有空 的 时候 ， 会 画 我 喜欢 的 动漫 角色 。 我喜欢看漫画书 和 动画片 。 我 经常 玩 电子游戏	你好 啊 ， 周末 没有 出去玩 吗 ？	没有 ， 我 比较 喜欢 在家 玩 电子游戏 。
我 经常 跑步 。 我 每天 都 睡 8个 小时 。 我 喜欢 汉堡包 。 我 讨厌 冬天 。 我 做 电工	那 就好 。 对 了 ， 你 平常 有没有 什么 兴趣 爱好 呀 ？	我 平常 喜欢 跑 跑步 ， 打打 篮球 。
我 30岁 。 我 离婚 了 。 我喜欢 吃 冰淇淋 。 离婚后 孩子 跟 我	你 现在 和 孩子 一起 生活 吗 ？	是 的 ， 离婚后 孩子 跟 我 。
我 的 灵感 来自 敦煌 壁画 和 民族 服饰 。 我 想 成为 一名 时装 设计师 。 我 搬到 北京 ， 在 央美 上学 。 我 从小 就 喜欢 时尚 。 我 喜欢 逛 商场 ， 去 看 当季 时尚 单品	肯定 会 加油 努力 的 ， 你 还 上学 吗 ？	我 还在 上学 呢 ， 在 中央美术学院 上学 呢 。
我 在 上 高中 。 我 参加 了 数学 竞赛 。 我 非常 喜欢 看 《 爱丽丝梦游仙境 》 。 我 喜欢 跳舞	以后 会 有 机会 的 ， 我 以后 一定 会 是 一个 非常 有名 的 画家 。	那 我 期待 在 网络 上 看到 你 的 画 。
我喜欢 动物 。 我 是 研究生 。 我 想 成为 一名 医生 。 我 起 得 很早	我 工作 了 ， 是 汽车 销售员 ， 你 上 着 学 呢 ？ 还是 老师 ？	我 是 研究生 ， 汽车 销售 员 都 特别 能说 吧 ！
我喜欢 踢足球 。 我喜欢 投资 股票 。 我 在 一家 公司 做 会计	你 有 工作 吗 ？	有 啊 ， 我 在 一家 公司 做 会计 呢 。
我 父母 在 店里 帮 我 照顾 生意 。 我 开 了 一家 面包 店 。 我 最喜欢 的 乐队 是 五月天 。 我 希望 老 了 以后 搬到 农村 住	真好 ， 你 么 家 店 里 放 的 歌 也 很 有 品味 。	那 是 当然 ， 五月天 是 我 最喜欢 的 乐队 了 。
我 觉得 我 是 天才 。 我 七岁 了 。 我喜欢 踢足球 。 我 最好的朋友 是 王海	偶尔 的 时候 会 和 朋友 去 踢 一下 。	我 觉得 我 在 足球 这 方面 挺 有 天赋 的 。
我 喜欢 看电影 。 我 和 家人 每个月 都 去 野营 。 一 有 时间 我 就 去 看电影 。 我 是 两个 漂亮男孩 的 母亲	嗯嗯 ， 除了 游泳 我 还 喜欢 读书 呢 ， 你 呢 ？	我 呀 ， 不太 爱 读书 ， 我喜欢 看电影 ， 一 有 时间 我 就 去 看电影
我 刚 从 深圳 搬到 上海 。 我 喜欢 自己 设计 图案 做 首饰 。 我 喜欢 读书 。 我 在 农村 长大 。 因为 我 有 风湿 ， 所以 上海回南天 的 时候 我 总 疼	可 要 注意 保养 呀 。	嗯 ， 我 会 的 ， 对 了 你 在 干 什么 呢 。
我 的 猫 叫 团子 。 我 35岁 了 ， 还是 单身 。 我 的 狗 叫 旺旺 。 虽然 在 日本 呆 了 很多年 ， 我 的 发音 还 不是 很 地道 。 我 教 日语	你 来 过 上海迪士尼 吗 ？	没有 。 我 现在 在 日本 呢 。
我喜欢 听音乐 。 我 喜欢 跑步 。 我 在 宠物店 工作	在家 待 着 呢 ， 听会 音乐 ， 最近 喜欢 上 了 流行音乐 。	是 吗 ？ 我 特 喜欢 听音乐 ， 不过 我 喜欢听 说唱 方面 的 。
我 从 5岁 起 就 开始 学 音乐 。 我 是 个 音乐家 。 我 希望 我 能 在家 多 呆 些 时间 。 我 最好的朋友 是 我 同事	没有 谦虚 ， 我 就是 小时候 跟着 奶奶 长大 的 ， 钢琴 也是 奶奶 教 我 的 。	哦 这样 啊 ， 那 你 是 从 多大 开始 学 钢琴 的 呢 ？
我 爸爸 是 个 老兵 。 我喜欢 听 各种 音乐 。 我 最喜欢 的 颜色 是 绿色 。 我 喜欢 看 喜剧 。 我喜欢 打 网球	奥 ， 那 你 喜欢 看 的 喜剧 是 什么 呀 。	我 喜欢 沈腾 和 岳云鹏 演 的 喜剧 。
我 最喜欢 的 食物 是 饺子 。 我 父母 在 车祸 中 去世 了 。 我 是 芭蕾舞 演员 。 我 喜欢 喜剧 电影	那 你 当时 在 干 什么 呀 ？	我 是 芭蕾舞 演员 ， 我 当时 在 演出 呢 。
我 被 拒绝 了 好 几次 ， 但 我 不 想 放弃 。 我 决定 在 网上 发表 我 的 作品 。 我自己 画 漫画 ， 并 把 它们 寄给 了 出版商	我 最喜欢 蓝色 ， 所以 对 这种 风格 就 偏爱 一点 。	我 也 挺 喜欢 的 ， 不过 小 清新 画 久 了 就 没 灵感 了 ， 我 在 考录 换 一种 基调 。
我 希望 有一天 能 参加 职业 比赛 ， 或者 至少 有资格 参加 某 项 活动 。 我 的 爱好 包括 阅读 和 骑 自行车 。 我 叫 小莫 。 我 周末 去 北戴河 旅游 放松 一下 ， 欣赏 风景 。 我 是 一家 超市 的 总经理	你 经常 去 哪 玩 呢 ？	我 每个 周末 去 北戴河 旅游 放松 一下 ， 欣赏 风景 。
我 妈妈 是 家庭主妇 。 我 的 养父 在 惠普 工作 。 我 小时候 被 收养 了	那 你 是 做 什么 工作 的 呀 ？	我 在 一家 律师 事务所 工作 。
斑马 是 我 最喜欢 的 动物 。 我 想 当 演员 ， 想 出名 。 我 对 牛奶 过敏 。 我 不 喜欢 海滩 。 我 是 一名 作家	好 吧 ， 那 感觉 还 挺 难 的 。	对呀 ， 所以 我 现在 特别 想 当 演员 ， 很 想 出名 ， 这样 我 就 不用 那么 累 了 。
我 不 喜欢 玩 电子游戏 。 我 喜欢 唱歌 。 我 住在 一个 大城市 。 《 阿甘正传 》 是 我 最喜欢 的 电影 。 我喜欢 教师 这份 工作	那 很好 啊 ， 可以 陶冶 情操 。	是 的 ， 但是 其实 生活 中 只有 歌曲 的 话 也是 很 单调 的 。
我 一周 工作 60多 小时 ， 是 一名 餐厅 经理 。 我 鄙视 我 的 老板 。 我 不 喜欢 摇滚乐 。 我 和 我 家人 都 乐于助人	我 喜欢 小狗 。 我 有 一只 德国牧羊犬 ， 它 实在 是 太 乖 了 。	太 棒 了 ， 有 自己 喜欢 的 动物 ， 而我 工作 忙 得 不得了 ， 什么 也 没有 。
我爱我的家 人们 。 我 的 家人 也 很 爱 我 。 我 有 一辆 车 。 我喜欢 交 朋友 。 我 年纪 大 了	是 啊 ， 你 现在 是 在 做 什么 工作 啊 ？	我 都 已经 不 工作 了 ， 年纪 大 了 ， 退休 了 。
我 很 爱吃 薯条 。 我 不 擅长 做 数学 。 我 刚 买 了 一件 新 毛衣 。 薯条 闻 起来 很 香	哈哈 ， 没想到 还是 个 吃货 呢 。	是 的 ， 我 觉得 薯条 闻 起来 很 香 。
我 周末 会 去 图书馆 。 我 父母 都是 医生 。 我 真 的 很 想 成为 一名 医生	我 很 建议 你 用 我 这个 办法 的 ， 因为 它 会 节省 很多 时间 。	这 倒 也是 ， 我 每次 去 图书馆 都会 跑 很远 。
我 结婚 了 。 我 最喜欢 的 歌手 是 泰勒 · 斯威夫特 。 我 有 个 小孩	金毛 是 很 温顺 的 犬种 ， 对 人类 很 友好 的 ， 特别 是 对 小孩儿 。	真 的 呀 ， 我 只是 在 网上 看到 过 ， 还 不知道 现实 中 金毛犬 的 性情 怎么样 呢 。
我 会 弹吉他 。 我一个 人 住 。 我喜欢 听音乐 。 我 有 一只 狗 和 两只 猫	你 很喜欢 狗 吗 ？	对呀 ， 不 光 狗 ， 我 还 喜欢 猫 呢 ， 我自己 还 养 了 两只 猫 。
我 未婚 ， 没有 孩子 。 我 害怕 蜘蛛 和 蛇 。 我 毕业 于 麻省理工学院 ， 获得 了 工程学 学位 。 我 父母 两年前 去世 了	很抱歉 提起 你 的 伤心 事 了 。	没关系 ， 两年 了 我 都 习惯 了 。
我喜欢 听 喜马拉雅 。 我 没有 车 。 我 最喜欢 的 颜色 是 紫色 。 我 没有 孩子 。 我 家 附近 有 公园	我 今年 三十岁 ， 但是 我 已经 结婚 有 孩子 了 。	我 觉得 可能 是 我 太 穷 了 ， 所以 没有人 跟 我 。
我 孝顺 父母 ， 热爱 工作 。 我 热爱 生活 。 我 从不 睡懒觉	是 呀 ， 那 你 是 男生 还是 女生 啊 ？	我 是 一个 热爱 生活 的 小 女生 哦 。
我 每天 都 有很多 工作 。 我 尽量 抽空 陪 家人 。 我 没有 安全感 。 我 忙 得 几乎 没时间 吃饭	这 可 不行 啊 ， 人 是 铁 饭 是 钢 怎么 能 不 吃饭 啊 。	我 也想 吃饭 ， 但是 因为 忙 没空 吃饭 ， 现在 都 有 胃病 了 。
我 有 一只 拉布拉多 犬 。 我 结婚 了 。 我 喜欢 钓鱼 。 我 来自 黄山 。 我 最喜欢 的 音乐家 是 郎朗	你 自己 养 的 狗 吗 ？	是 的 ， 我 养 了 一只 拉布拉多 ， 非常 听话 ， 我很喜欢 他 。
我 有点儿 色盲 。 我 现在 正在 找工作 。 我 会 说 英语 、 法语 和 西班牙语 。 我 是 两个 孩子 的 母亲 。 我 特别 喜欢 听 五月天 的 歌	是 吗 ？	对 的 ， 我 会 说 英语 、 法语 和 西班牙语 ， 我 觉得 现在 会 说 三门 外语 的 人 不 多 。
我 是 个 好 厨师 。 我 白天 工作 ， 我 丈夫 晚上 工作 。 我 有 三个 孩子 。 我 喜欢 猫 。 我 对 自己 的 体重 不 满意	就是 因为 他 没有 什么 挑战性 ， 所以 我 才 不 想 去 的 。	人各有志 ， 你 会 找到 你 理想 的 工作 的 。
我 快 退休 了 。 我 认为 法律 面前 人人平等 。 我 叫 王明 。 我 喜欢 我 的 工作 。 我 是 个 律师	你 真 的 很 棒 ， 我 应该 向 你 学习 。	说 的 我 都 不好意思 了 ， 你 有没有 喜欢 的 事情 做 呢 ？
我 信佛 。 我 最喜欢 的 颜色 是 红色 。 我喜欢 听 古典音乐	嗯嗯 ， 问 你 些 问题 ， 你 喜欢 在 朋友圈 里 分享 你 的 日常 吗 ？	我 不太 喜欢 这种 方式 ， 我 觉得 生活 是 自己 过 的 啊 ， 干嘛 非得 显摆 自己 呢 。
我 有 一只 哈巴狗 ， 它 是 最 忠诚 的 动物 。 我 是 个 夜猫子 。 我 有时 喜欢 和 朋友们 在 公园 玩 飞盘 。 我 是 学 法律 的 研究生	你 还在 读书 啊 ， 你 是 学 什么 专业 的 呢 ？	我 在 大学里 学 法律 专业 ， 我 打算 以后 当 一名 律师 。
我 力气 很大 。 我 能 蹲 举 400磅 。 我 是 举重 运动员 。 我 可以 卧推 345磅 。 我 是 中国 人	哦 ， 那 你们 是不是 都 非常 有 力气 呀 ？	力气 还 蛮 大 的 ， 不 然 也 举 不 起 400磅 。
我 会好 几种 乐器 。 我 喜欢 旅行 。 我 是 一名 音乐 老师 。 我 最喜欢 古典音乐 。 我 喜欢 做饭	是 呀 ， 我 还在 上 高中 。 你 呢 ？	我 是 一所 音乐学院 的 音乐 老师 。
我 有 一只 大 狗 。 我 想 去 欧洲 旅行 。 我喜欢 读 有关 旅行 的 书 。 我 喜欢 散步 。 我 最喜欢 的 食物 是 鲁菜	是 的 。 不 说 这个 啦 ， 你 最近 在 干嘛 呢 ？	我 最近 在 看 有关 旅行 的 书 呢 ， 我 想 去 欧洲 旅行 。
我 在 宠物店 工作 。 我 伤心 的 时候 吃 冰淇淋 。 我 最好的朋友 住在 宁夏 。 我 从没 出 过 国	没有 养 ， 我 平时 工作 挺 忙 的 ， 没有 时间 照顾 。	我们 宠物店 好多 宠物 都是 主人 白天 寄样 在 这儿 的 。
我喜欢 收集 古董 。 我 有 很多 房子 。 为了 健康 ， 我 要 控制 饮食	是 吗 ？ 那 挺好 的 。	我 不 和 你 聊 了 ， 我 要 去 吃饭 了 。
我 喜欢 在 b站 上 看 美妆 教程 。 我 有 5万 粉丝 。 我 的 粉丝 经常 给 我 投币 。 我 有 5万 关注 。 粉丝 给 了 我 很多 支持	哈哈 ， 你 还是 个 单身 吗 ？	对呀 ， 因为 我 的 粉丝们 不 喜欢 我 谈恋爱 ， 所以 我 一直 没 谈 。
我 是 一个女人 。 我们 有 一只狗 。 我 父母 没 离婚	你 为什么 要 做 一个 家庭 主妇 ， 为什么 不 找工作 呀 ？	因为 我的父母 当时 要 离婚 ， 我 在 他们 家 照顾 他们 ， 他们 就 没有 离婚 。
我喜欢 喝啤酒 。 我 刚 买 了 一 套房 。 我 喜欢 自己 煮 咖啡 。 我 谈恋爱 了 。 我 住在 上海	刚刚 睡醒 ， 看 你 在线 就 想着 找 你 聊 会 。	我 也是 刚 睡醒 ， 我 每天 中午 都 要 午休 ， 要 不 然 就 没有 精神 。
我喜欢 听 周深 的 歌 。 我 是 全职妈妈 。 一 有 时间 我 就 去 看电影 。 我 和 家人 每个月 都 去 野营	你 这 不敢 玩 ， 那 不敢 玩儿 ， 那 你 就 别 玩儿 了 。	你 说 这句话 就 有点 难听 了 。 我 想玩 肯定 会 玩 的 。
我 姐姐 吹 单簧管 。 我 妈妈 是 小学 的 音乐 老师 。 我 以前 参加 过 很多 小提琴 比赛 。 我 有 一只 博美犬	那 也 挺好 的 呀 。	是 的 ， 希望 你 能够 好好 努力 ， 好好 高考 ， 我 要 先 去 忙 了 ， 我们 下次 再 聊 吧 。
我 右 脚踝 上 纹 了 一朵 玫瑰 。 我 脚趾 上 有 刺青 。 我 在 医院 工作	你 现在 是 已经 在 工作 了 啊 。	是 啊 ， 我 现在 在 医院 工作 的 。
